3799 -  10-20-27-40-41
3800 -  10-20-27-40-42
3801 -  10-20-27-41-42
3802 -  10-20-28-29-31
3803 -  10-20-28-29-34
3804 -  10-20-28-29-40
3805 -  10-20-28-29-41
3806 -  10-20-28-29-42
3807 -  10-20-28-31-34
3808 -  10-20-28-31-40
3809 -  10-20-28-31-41
3810 -  10-20-28-31-42
3811 -  10-20-28-34-40
3812 -  10-20-28-34-41
3813 -  10-20-28-34-42
3814 -  10-20-28-40-41
3815 -  10-20-28-40-42
3816 -  10-20-28-41-42
3817 -  10-20-29-31-34
3818 -  10-20-29-31-40
3819 -  10-20-29-31-41
3820 -  10-20-29-31-42
3821 -  10-20-29-34-40
3822 -  10-20-29-34-41
3823 -  10-20-29-34-42
3824 -  10-20-29-40-41
3825 -  10-20-29-40-42
3826 -  10-20-29-41-42
3827 -  10-20-31-34-40
3828 -  10-20-31-34-41
3829 -  10-20-31-34-42
3830 -  10-20-31-40-41
3831 -  10-20-31-40-42
3832 -  10-20-31-41-42
3833 -  10-20-34-40-41
3834 -  10-20-34-40-42
3835 -  10-20-34-41-42
3836 -  10-20-40-41-42
3837 -  10-27-28-29-31
3838 -  10-27-28-29-34
3839 -  10-27-28-29-40
3840 -  10-27-28-29-41
3841 -  10-27-28-29-42
3842 -  10-27-28-31-34
3843 -  10-27-28-31-40
3844 -  10-27-28-31-41
3845 -  10-27-28-31-42
3846 -  10-27-28-34-40
3847 -  10-27-28-34-41
3848 -  10-27-28-34-42
3849 -  10-27-28-40-41
3850 -  10-27-28-40-42
3851 -  10-27-28-41-42
3852 -  10-27-29-31-34
3853 -  10-27-29-31-40
3854 -  10-27-29-31-41
3855 -  10-27-29-31-42
3856 -  10-27-29-34-40
3857 -  10-27-29-34-41
3858 -  10-27-29-34-42
3859 -  10-27-29-40-41
3860 -  10-27-29-40-42
3861 -  10-27-29-41-42
3862 -  10-27-31-34-40
3863 -  10-27-31-34-41
3864 -  10-27-31-34-42
3865 -  10-27-31-40-41
3866 -  10-27-31-40-42
3867 -  10-27-31-41-42
3868 -  10-27-34-40-41
3869 -  10-27-34-40-42
3870 -  10-27-34-41-42
3871 -  10-27-40-41-42
3872 -  10-28-29-31-34
3873 -  10-28-29-31-40
3874 -  10-28-29-31-41
3875 -  10-28-29-31-42
3876 -  10-28-29-34-40
3877 -  10-28-29-34-41
3878 -  10-28-29-34-42
3879 -  10-28-29-40-41
3880 -  10-28-29-40-42
3881 -  10-28-29-41-42
3882 -  10-28-31-34-40
3883 -  10-28-31-34-41
3884 -  10-28-31-34-42
3885 -  10-28-31-40-41
3886 -  10-28-31-40-42
3887 -  10-28-31-41-42
3888 -  10-28-34-40-41
3889 -  10-28-34-40-42
3890 -  10-28-34-41-42
3891 -  10-28-40-41-42
3892 -  10-29-31-34-40
3893 -  10-29-31-34-41
3894 -  10-29-31-34-42
3895 -  10-29-31-40-41
3896 -  10-29-31-40-42
3897 -  10-29-31-41-42
3898 -  10-29-34-40-41
3899 -  10-29-34-40-42
3900 -  10-29-34-41-42
3901 -  10-29-40-41-42
3902 -  10-31-34-40-41
3903 -  10-31-34-40-42
3904 -  10-31-34-41-42
3905 -  10-31-40-41-42
3906 -  10-34-40-41-42
3907 -  12-16-20-27-28
3908 -  12-16-20-27-29
3909 -  12-16-20-27-31
3910 -  12-16-20-27-34
3911 -  12-16-20-27-40
3912 -  12-16-20-27-41
3913 -  12-16-20-27-42
3914 -  12-16-20-28-29
3915 -  12-16-20-28-31
3916 -  12-16-20-28-34
3917 -  12-16-20-28-40
3918 -  12-16-20-28-41
3919 -  12-16-20-28-42
3920 -  12-16-20-29-31
3921 -  12-16-20-29-34
3922 -  12-16-20-29-40
3923 -  12-16-20-29-41
3924 -  12-16-20-29-42
3925 -  12-16-20-31-34
3926 -  12-16-20-31-40
3927 -  12-16-20-31-41
3928 -  12-16-20-31-42
3929 -  12-16-20-34-40
3930 -  12-16-20-34-41
3931 -  12-16-20-34-42
3932 -  12-16-20-40-41
3933 -  12-16-20-40-42
3934 -  12-16-20-41-42
3935 -  12-16-27-28-29
3936 -  12-16-27-28-31
3937 -  12-16-27-28-34
3938 -  12-16-27-28-40
3939 -  12-16-27-28-41
3940 -  12-16-27-28-42
3941 -  12-16-27-29-31
3942 -  12-16-27-29-34
3943 -  12-16-27-29-40
3944 -  12-16-27-29-41
3945 -  12-16-27-29-42
3946 -  12-16-27-31-34
3947 -  12-16-27-31-40
3948 -  12-16-27-31-41
3949 -  12-16-27-31-42
3950 -  12-16-27-34-40
3951 -  12-16-27-34-41
3952 -  12-16-27-34-42
3953 -  12-16-27-40-41
3954 -  12-16-27-40-42
3955 -  12-16-27-41-42
3956 -  12-16-28-29-31
3957 -  12-16-28-29-34
3958 -  12-16-28-29-40
3959 -  12-16-28-29-41
3960 -  12-16-28-29-42
3961 -  12-16-28-31-34
3962 -  12-16-28-31-40
3963 -  12-16-28-31-41
3964 -  12-16-28-31-42
3965 -  12-16-28-34-40
3966 -  12-16-28-34-41
3967 -  12-16-28-34-42
3968 -  12-16-28-40-41
3969 -  12-16-28-40-42
3970 -  12-16-28-41-42
3971 -  12-16-29-31-34
3972 -  12-16-29-31-40
3973 -  12-16-29-31-41
3974 -  12-16-29-31-42
3975 -  12-16-29-34-40
3976 -  12-16-29-34-41
3977 -  12-16-29-34-42
3978 -  12-16-29-40-41
3979 -  12-16-29-40-42
3980 -  12-16-29-41-42
3981 -  12-16-31-34-40
3982 -  12-16-31-34-41
3983 -  12-16-31-34-42
3984 -  12-16-31-40-41
3985 -  12-16-31-40-42
3986 -  12-16-31-41-42
3987 -  12-16-34-40-41
3988 -  12-16-34-40-42
3989 -  12-16-34-41-42
3990 -  12-16-40-41-42
3991 -  12-20-27-28-29
3992 -  12-20-27-28-31
3993 -  12-20-27-28-34
3994 -  12-20-27-28-40
3995 -  12-20-27-28-41
3996 -  12-20-27-28-42
3997 -  12-20-27-29-31
3998 -  12-20-27-29-34
3999 -  12-20-27-29-40
4000 -  12-20-27-29-41
4001 -  12-20-27-29-42
4002 -  12-20-27-31-34
4003 -  12-20-27-31-40
4004 -  12-20-27-31-41
4005 -  12-20-27-31-42
4006 -  12-20-27-34-40
4007 -  12-20-27-34-41
4008 -  12-20-27-34-42
4009 -  12-20-27-40-41
4010 -  12-20-27-40-42
4011 -  12-20-27-41-42
4012 -  12-20-28-29-31
4013 -  12-20-28-29-34
4014 -  12-20-28-29-40
4015 -  12-20-28-29-41
4016 -  12-20-28-29-42
4017 -  12-20-28-31-34
4018 -  12-20-28-31-40
4019 -  12-20-28-31-41
4020 -  12-20-28-31-42
4021 -  12-20-28-34-40
4022 -  12-20-28-34-41
4023 -  12-20-28-34-42
4024 -  12-20-28-40-41
4025 -  12-20-28-40-42
4026 -  12-20-28-41-42
4027 -  12-20-29-31-34
4028 -  12-20-29-31-40
4029 -  12-20-29-31-41
4030 -  12-20-29-31-42
4031 -  12-20-29-34-40
4032 -  12-20-29-34-41
4033 -  12-20-29-34-42
4034 -  12-20-29-40-41
4035 -  12-20-29-40-42
4036 -  12-20-29-41-42
4037 -  12-20-31-34-40
4038 -  12-20-31-34-41
4039 -  12-20-31-34-42
4040 -  12-20-31-40-41
4041 -  12-20-31-40-42
4042 -  12-20-31-41-42
4043 -  12-20-34-40-41
4044 -  12-20-34-40-42
4045 -  12-20-34-41-42
4046 -  12-20-40-41-42
4047 -  12-27-28-29-31
4048 -  12-27-28-29-34
4049 -  12-27-28-29-40
4050 -  12-27-28-29-41
4051 -  12-27-28-29-42
4052 -  12-27-28-31-34
4053 -  12-27-28-31-40
4054 -  12-27-28-31-41
4055 -  12-27-28-31-42
4056 -  12-27-28-34-40
4057 -  12-27-28-34-41
4058 -  12-27-28-34-42
4059 -  12-27-28-40-41
4060 -  12-27-28-40-42
4061 -  12-27-28-41-42
4062 -  12-27-29-31-34
4063 -  12-27-29-31-40
4064 -  12-27-29-31-41
4065 -  12-27-29-31-42
4066 -  12-27-29-34-40
4067 -  12-27-29-34-41
4068 -  12-27-29-34-42
4069 -  12-27-29-40-41
4070 -  12-27-29-40-42
4071 -  12-27-29-41-42
4072 -  12-27-31-34-40
4073 -  12-27-31-34-41
4074 -  12-27-31-34-42
4075 -  12-27-31-40-41
4076 -  12-27-31-40-42
4077 -  12-27-31-41-42
4078 -  12-27-34-40-41
4079 -  12-27-34-40-42
4080 -  12-27-34-41-42
4081 -  12-27-40-41-42
4082 -  12-28-29-31-34
4083 -  12-28-29-31-40
4084 -  12-28-29-31-41
4085 -  12-28-29-31-42
4086 -  12-28-29-34-40
4087 -  12-28-29-34-41
4088 -  12-28-29-34-42
4089 -  12-28-29-40-41
4090 -  12-28-29-40-42
4091 -  12-28-29-41-42
4092 -  12-28-31-34-40
4093 -  12-28-31-34-41
4094 -  12-28-31-34-42
4095 -  12-28-31-40-41
4096 -  12-28-31-40-42
4097 -  12-28-31-41-42
4098 -  12-28-34-40-41
4099 -  12-28-34-40-42
4100 -  12-28-34-41-42
4101 -  12-28-40-41-42
4102 -  12-29-31-34-40
4103 -  12-29-31-34-41
4104 -  12-29-31-34-42
4105 -  12-29-31-40-41
4106 -  12-29-31-40-42
4107 -  12-29-31-41-42
4108 -  12-29-34-40-41
4109 -  12-29-34-40-42
4110 -  12-29-34-41-42
4111 -  12-29-40-41-42
4112 -  12-31-34-40-41
4113 -  12-31-34-40-42
4114 -  12-31-34-41-42
4115 -  12-31-40-41-42
4116 -  12-34-40-41-42
4117 -  16-20-27-28-29
4118 -  16-20-27-28-31
4119 -  16-20-27-28-34
4120 -  16-20-27-28-40
4121 -  16-20-27-28-41
4122 -  16-20-27-28-42
4123 -  16-20-27-29-31
4124 -  16-20-27-29-34
4125 -  16-20-27-29-40
4126 -  16-20-27-29-41
4127 -  16-20-27-29-42
4128 -  16-20-27-31-34
4129 -  16-20-27-31-40
4130 -  16-20-27-31-41
4131 -  16-20-27-31-42
4132 -  16-20-27-34-40
4133 -  16-20-27-34-41
4134 -  16-20-27-34-42
4135 -  16-20-27-40-41
4136 -  16-20-27-40-42
4137 -  16-20-27-41-42
4138 -  16-20-28-29-31
4139 -  16-20-28-29-34
4140 -  16-20-28-29-40
4141 -  16-20-28-29-41
4142 -  16-20-28-29-42
4143 -  16-20-28-31-34
4144 -  16-20-28-31-40
4145 -  16-20-28-31-41
4146 -  16-20-28-31-42
4147 -  16-20-28-34-40
4148 -  16-20-28-34-41
4149 -  16-20-28-34-42
4150 -  16-20-28-40-41
4151 -  16-20-28-40-42
4152 -  16-20-28-41-42
4153 -  16-20-29-31-34
4154 -  16-20-29-31-40
4155 -  16-20-29-31-41
4156 -  16-20-29-31-42
4157 -  16-20-29-34-40
4158 -  16-20-29-34-41
4159 -  16-20-29-34-42
4160 -  16-20-29-40-41
4161 -  16-20-29-40-42
4162 -  16-20-29-41-42
4163 -  16-20-31-34-40
4164 -  16-20-31-34-41
4165 -  16-20-31-34-42
4166 -  16-20-31-40-41
4167 -  16-20-31-40-42
4168 -  16-20-31-41-42
4169 -  16-20-34-40-41
4170 -  16-20-34-40-42
4171 -  16-20-34-41-42
4172 -  16-20-40-41-42
4173 -  16-27-28-29-31
4174 -  16-27-28-29-34
4175 -  16-27-28-29-40
4176 -  16-27-28-29-41
4177 -  16-27-28-29-42
4178 -  16-27-28-31-34
4179 -  16-27-28-31-40
4180 -  16-27-28-31-41
4181 -  16-27-28-31-42
4182 -  16-27-28-34-40
4183 -  16-27-28-34-41
4184 -  16-27-28-34-42
4185 -  16-27-28-40-41
4186 -  16-27-28-40-42
4187 -  16-27-28-41-42
4188 -  16-27-29-31-34
4189 -  16-27-29-31-40
4190 -  16-27-29-31-41
4191 -  16-27-29-31-42
4192 -  16-27-29-34-40
4193 -  16-27-29-34-41
4194 -  16-27-29-34-42
4195 -  16-27-29-40-41
4196 -  16-27-29-40-42
4197 -  16-27-29-41-42
4198 -  16-27-31-34-40
4199 -  16-27-31-34-41
4200 -  16-27-31-34-42
4201 -  16-27-31-40-41
4202 -  16-27-31-40-42
4203 -  16-27-31-41-42
4204 -  16-27-34-40-41
4205 -  16-27-34-40-42
4206 -  16-27-34-41-42
4207 -  16-27-40-41-42
4208 -  16-28-29-31-34
4209 -  16-28-29-31-40
4210 -  16-28-29-31-41
4211 -  16-28-29-31-42
4212 -  16-28-29-34-40
4213 -  16-28-29-34-41
4214 -  16-28-29-34-42
4215 -  16-28-29-40-41
4216 -  16-28-29-40-42
4217 -  16-28-29-41-42
4218 -  16-28-31-34-40
4219 -  16-28-31-34-41
4220 -  16-28-31-34-42
4221 -  16-28-31-40-41
4222 -  16-28-31-40-42
4223 -  16-28-31-41-42
4224 -  16-28-34-40-41
4225 -  16-28-34-40-42
4226 -  16-28-34-41-42
4227 -  16-28-40-41-42
4228 -  16-29-31-34-40
4229 -  16-29-31-34-41
4230 -  16-29-31-34-42
4231 -  16-29-31-40-41
4232 -  16-29-31-40-42
4233 -  16-29-31-41-42
4234 -  16-29-34-40-41
4235 -  16-29-34-40-42
4236 -  16-29-34-41-42
4237 -  16-29-40-41-42
4238 -  16-31-34-40-41
4239 -  16-31-34-40-42
4240 -  16-31-34-41-42
4241 -  16-31-40-41-42
4242 -  16-34-40-41-42
4243 -  20-27-28-29-31
4244 -  20-27-28-29-34
4245 -  20-27-28-29-40
4246 -  20-27-28-29-41
4247 -  20-27-28-29-42
4248 -  20-27-28-31-34
4249 -  20-27-28-31-40
4250 -  20-27-28-31-41
4251 -  20-27-28-31-42
4252 -  20-27-28-34-40
4253 -  20-27-28-34-41
4254 -  20-27-28-34-42
4255 -  20-27-28-40-41
4256 -  20-27-28-40-42
4257 -  20-27-28-41-42
4258 -  20-27-29-31-34
4259 -  20-27-29-31-40
4260 -  20-27-29-31-41
4261 -  20-27-29-31-42
4262 -  20-27-29-34-40
4263 -  20-27-29-34-41
4264 -  20-27-29-34-42
4265 -  20-27-29-40-41
4266 -  20-27-29-40-42
4267 -  20-27-29-41-42
4268 -  20-27-31-34-40
4269 -  20-27-31-34-41
4270 -  20-27-31-34-42
4271 -  20-27-31-40-41
4272 -  20-27-31-40-42
4273 -  20-27-31-41-42
4274 -  20-27-34-40-41
4275 -  20-27-34-40-42
4276 -  20-27-34-41-42
4277 -  20-27-40-41-42
4278 -  20-28-29-31-34
4279 -  20-28-29-31-40
4280 -  20-28-29-31-41
4281 -  20-28-29-31-42
4282 -  20-28-29-34-40
4283 -  20-28-29-34-41
4284 -  20-28-29-34-42
4285 -  20-28-29-40-41
4286 -  20-28-29-40-42
4287 -  20-28-29-41-42
4288 -  20-28-31-34-40
4289 -  20-28-31-34-41
4290 -  20-28-31-34-42
4291 -  20-28-31-40-41
4292 -  20-28-31-40-42
4293 -  20-28-31-41-42
4294 -  20-28-34-40-41
4295 -  20-28-34-40-42
4296 -  20-28-34-41-42
4297 -  20-28-40-41-42
4298 -  20-29-31-34-40
4299 -  20-29-31-34-41
4300 -  20-29-31-34-42
4301 -  20-29-31-40-41
4302 -  20-29-31-40-42
4303 -  20-29-31-41-42
4304 -  20-29-34-40-41
4305 -  20-29-34-40-42
4306 -  20-29-34-41-42
4307 -  20-29-40-41-42
4308 -  20-31-34-40-41
4309 -  20-31-34-40-42
4310 -  20-31-34-41-42
4311 -  20-31-40-41-42
4312 -  20-34-40-41-42
4313 -  27-28-29-31-34
4314 -  27-28-29-31-40
4315 -  27-28-29-31-41
4316 -  27-28-29-31-42
4317 -  27-28-29-34-40
4318 -  27-28-29-34-41
4319 -  27-28-29-34-42
4320 -  27-28-29-40-41
4321 -  27-28-29-40-42
4322 -  27-28-29-41-42
4323 -  27-28-31-34-40
4324 -  27-28-31-34-41
4325 -  27-28-31-34-42
4326 -  27-28-31-40-41
4327 -  27-28-31-40-42
4328 -  27-28-31-41-42
4329 -  27-28-34-40-41
4330 -  27-28-34-40-42
4331 -  27-28-34-41-42
4332 -  27-28-40-41-42
4333 -  27-29-31-34-40
4334 -  27-29-31-34-41
4335 -  27-29-31-34-42
4336 -  27-29-31-40-41
4337 -  27-29-31-40-42
4338 -  27-29-31-41-42
4339 -  27-29-34-40-41
4340 -  27-29-34-40-42
4341 -  27-29-34-41-42
4342 -  27-29-40-41-42
4343 -  27-31-34-40-41
4344 -  27-31-34-40-42
4345 -  27-31-34-41-42
4346 -  27-31-40-41-42
4347 -  27-34-40-41-42
4348 -  28-29-31-34-40
4349 -  28-29-31-34-41
4350 -  28-29-31-34-42
4351 -  28-29-31-40-41
4352 -  28-29-31-40-42
4353 -  28-29-31-41-42
4354 -  28-29-34-40-41
4355 -  28-29-34-40-42
4356 -  28-29-34-41-42
4357 -  28-29-40-41-42
4358 -  28-31-34-40-41
4359 -  28-31-34-40-42
4360 -  28-31-34-41-42
4361 -  28-31-40-41-42
4362 -  28-34-40-41-42
4363 -  29-31-34-40-41
4364 -  29-31-34-40-42
4365 -  29-31-34-41-42
4366 -  29-31-40-41-42
4367 -  29-34-40-41-42
4368 -  31-34-40-41-42
